     2.4593  3.1842e-09
     2.4723  2.9035e-09
     2.4854  3.1116e-09
     2.4986  4.0106e-09
     2.5119  4.5010e-09
     2.5252  4.9361e-09
     2.5386  5.8013e-09
     2.5521  6.0753e-09
     2.5656  6.2171e-09
     2.5793  6.5107e-09
     2.5929  6.5107e-09
     2.6067  6.2171e-09
     2.6205  6.0753e-09
     2.6344  5.6690e-09
     2.6484  5.2899e-09
     2.6625  4.8235e-09
     2.6766  4.6060e-09
     2.6908  4.6060e-09
     2.7051  4.5010e-09
     2.7195  4.8235e-09
     2.7339  5.4134e-09
     2.7484  6.2171e-09
     2.7630  6.9773e-09
     2.7777  7.8305e-09
     2.7924  8.0132e-09
     2.8072  7.6519e-09
     2.8221  7.4773e-09
     2.8371  7.4773e-09
     2.8522  6.9773e-09
     2.8673  6.8182e-09
     2.8825  5.9367e-09
     2.8978  5.2899e-09
     2.9132  4.3983e-09
     2.9286  3.8297e-09
     2.9442  3.1116e-09
     2.9598  2.9035e-09
     2.9755  2.6476e-09
     2.9913  3.2586e-09
     3.0072  3.7424e-09
     3.0232  4.7135e-09
     3.0392  5.6690e-09
     3.0553  5.8013e-09
     3.0715  5.2899e-09
     3.0878  4.2000e-09
     3.1042  3.5736e-09
     3.1207  2.9713e-09
     3.1373  2.5282e-09
     3.1539  2.4142e-09
     3.1707  2.2013e-09
     3.1875  2.1511e-09
     3.2044  1.7886e-09
     3.2214  1.5937e-09
     3.2385  1.4532e-09
     3.2557  1.2365e-09
     3.2730  1.1538e-09
     3.2903  1.0281e-09
     3.3078  6.4807e-10
     3.3254  3.3193e-10
     3.3430  2.6997e-10
     3.3608  1.4465e-10
     3.5812  2.1412e-10
     3.6002  2.6969e-10
     3.6193  4.5443e-10
     3.6385  5.3884e-10
     3.6578  3.8121e-10
     3.6772  3.0322e-10
     3.6967  2.8242e-10
     3.7163  3.5572e-10
     3.7361  3.4760e-10
     3.7559  3.8121e-10
     3.7758  5.2655e-10
     3.7959  6.1885e-10
     3.8160  8.3530e-10
     3.8363  1.0281e-09
     3.8566  9.8171e-10
     3.8771  9.5932e-10
     3.8977  8.9517e-10
     3.9184  9.8171e-10
     3.9391  1.0766e-09
     3.9601  1.2949e-09
     3.9811  1.4871e-09
     4.0022  1.9615e-09
     4.0234  2.4142e-09
     4.0448  3.0406e-09
     4.0663  3.5736e-09
     4.0878  4.2980e-09
     4.1095  4.8235e-09
     4.1313  4.5010e-09
     4.1533  3.7424e-09
     4.1753  2.8373e-09
     4.1975  1.8730e-09
     4.2198  1.4201e-09
     4.2422  1.1018e-09
     4.2647  1.1538e-09
     4.2873  1.5937e-09
     4.3101  2.3591e-09
     4.3329  3.1116e-09
     4.3559  4.3713e-09
     4.3790  4.9361e-09
     4.4023  4.9361e-09
     4.4256  4.7135e-09
     4.4491  4.0106e-09
     4.4728  3.2586e-09
     4.4965  3.1116e-09
     4.5204  2.4705e-09
     4.5443  2.3053e-09
     4.5685  1.8730e-09
     4.5927  1.8303e-09
     4.6171  1.7886e-09
     4.6416  2.0541e-09
     4.6662  2.3591e-09
     4.6910  3.0406e-09
     4.7159  4.2000e-09
     4.7409  4.9361e-09
     4.7661  6.9773e-09
     4.7914  8.5875e-09
     4.8168  9.2030e-09
     4.8424  1.0093e-08
     4.8681  8.3917e-09
     4.8939  7.1402e-09
     4.9199  6.2171e-09
     4.9460  6.0753e-09
     4.9722  6.5107e-09
     4.9986  7.6519e-09
     5.0252  8.5875e-09
     5.0252  1.3941e-08
     5.0518  1.7968e-08
     5.0786  2.2631e-08
     5.1056  2.5399e-08
     5.1327  2.2631e-08
     5.1599  1.8817e-08
     5.1873  1.5645e-08
     5.2148  1.3009e-08
     5.2425  1.0816e-08
     5.2703  9.2030e-09
     5.2983  8.3917e-09
     5.3264  7.1402e-09
     5.3547  6.2171e-09
     5.3831  5.5397e-09
     5.4117  4.7135e-09
     5.4404  4.2000e-09
     5.4693  3.8297e-09
     5.4983  3.5736e-09
     5.5275  3.4921e-09
     5.5568  3.4124e-09
     5.5863  3.2586e-09
     5.6160  3.1842e-09
     5.6458  3.1842e-09
     5.6757  3.1842e-09
     5.7059  3.2586e-09
     5.7362  3.4124e-09
     5.7666  3.5736e-09
     5.7972  3.7424e-09
     5.8280  3.9191e-09
     5.8589  3.9191e-09
     5.8900  4.3983e-09
     5.9213  5.2899e-09
     5.9527  7.1402e-09
     5.9843  9.6376e-09
     6.0160  1.6384e-08
     6.0480  2.3109e-08
     6.0801  2.9170e-08
     6.1123  3.1260e-08
     6.1448  2.5991e-08
     6.1774  1.9256e-08
     6.2102  1.3623e-08
     6.2431  9.4178e-09
     6.2763  6.8182e-09
     6.3096  5.1692e-09
     6.3431  4.2000e-09
     6.3767  3.7424e-09
     6.4106  3.1842e-09
     6.4446  2.9713e-09
     6.4788  2.8373e-09
     6.5132  2.5872e-09
     6.5477  2.3053e-09
     6.5825  1.9167e-09
     6.6174  1.3560e-09
     6.6526  9.1606e-10
     6.6879  4.0853e-10
     6.7234  2.6969e-10
     6.7590  1.8644e-10
     7.0888  1.0000e-10
     7.3955  1.8644e-10
     7.4347  2.6354e-10
     7.4742  3.8911e-10
     7.5138  9.6096e-10
     7.5537  1.2949e-09
     7.5938  1.6309e-09
     7.6341  1.7079e-09
     7.6746  1.8303e-09
     7.7154  2.4142e-09
     7.7563  3.2478e-09
     7.7975  4.9361e-09
     7.8389  4.5010e-09
     7.8805  2.9713e-09
     7.9223  2.4142e-09
     7.9643  1.7079e-09
     8.0066  1.8303e-09
     8.0491  2.1511e-09
     8.0918  2.5872e-09
     8.1348  2.7094e-09
     8.1779  2.9035e-09
     8.2213  3.3346e-09
     8.2650  3.8297e-09
     8.3088  4.5010e-09
     8.3529  5.0513e-09
     8.3973  3.9191e-09
     8.4418  1.8303e-09
     8.4866  6.1885e-10
     8.5317  3.8150e-10
     8.5770  1.4465e-10
     8.6225  2.1912e-10
     8.6682  3.0266e-10
     8.7142  6.0473e-10
     8.7605  1.0728e-09
     8.8070  1.5164e-09
     8.8537  1.7886e-09
     8.9007  1.4532e-09
     8.9480  1.0766e-09
     8.9955  7.7944e-10
     9.0432  6.1885e-10
     9.0912  6.0473e-10
     9.1394  7.1073e-10
     9.1879  9.5932e-10
     9.2367  1.2365e-09
     9.2857  1.4871e-09
     9.3350  1.7079e-09
     9.3846  1.9167e-09
     9.4344  2.1021e-09
     9.4844  2.4142e-09
     9.5348  3.2586e-09
     9.5854  4.3983e-09
     9.6362  6.6627e-09
     9.6874  1.0816e-08
     9.7388  1.5645e-08
     9.7905  1.9256e-08
     9.8425  1.2422e-08
     9.8947  6.0753e-09
     9.9472  2.3591e-09
    10.0000  1.1807e-09
    10.0531  1.0046e-09
    10.1064  1.2365e-09
    10.1601  1.1018e-09
    10.2140  9.3744e-10
    10.2682  7.2732e-10
    10.3227  1.2949e-09
    10.3775  2.5872e-09
    10.4326  5.2899e-09
    10.4879  8.3917e-09
    10.5436  9.8625e-09
    10.5995  9.6376e-09
    10.6558  1.0093e-08
    10.7124  1.0569e-08
    10.7692  1.1327e-08
    10.8264  1.0328e-08
    10.8838  8.9931e-09
    10.9416  6.6627e-09
    10.9997  4.3983e-09
    11.0580  3.4921e-09
    11.1167  2.5282e-09
    11.1757  3.1116e-09
    11.2350  3.6570e-09
    11.2947  4.9199e-09
    11.3546  6.0753e-09
    11.4149  6.6627e-09
    11.4755  6.8182e-09
    11.5364  6.8182e-09
    11.5976  5.9367e-09
    11.6591  4.6060e-09
    11.7210  3.2586e-09
    11.7832  2.0073e-09
    11.8458  1.3251e-09
    11.9086  1.5573e-09
    11.9718  2.3053e-09
    12.0354  4.0106e-09
    12.0993  6.3622e-09
    12.1635  6.9773e-09
    12.2280  5.1692e-09
    12.2929  4.1042e-09
    12.3582  3.6570e-09
    12.4238  4.8235e-09
    12.4897  6.5107e-09
    12.5560  1.0328e-08
    12.6226  1.3941e-08
    12.6896  1.7968e-08
    12.7570  2.1611e-08
    12.8247  2.5399e-08
    12.8927  2.7854e-08
    12.9612  3.0547e-08
    13.0299  3.3500e-08
    13.0991  3.7597e-08
    13.1686  4.1232e-08
    13.2385  4.4187e-08
    13.3088  4.7353e-08
    13.3794  5.3144e-08
    13.4504  6.1034e-08
    13.5218  7.1732e-08
    13.5936  8.4305e-08
    13.6657  9.6822e-08
    13.7382  1.0866e-07
    13.8112  1.2195e-07
    13.8845  1.3686e-07
    13.9581  1.6085e-07
    14.0322  1.7640e-07
    14.1067  1.9345e-07
    14.1816  2.0732e-07
    14.2568  2.0732e-07
    14.3325  2.0259e-07
    14.4086  1.9797e-07
    14.4850  2.1711e-07
    14.5619  2.6112e-07
    14.6392  3.1405e-07
    14.7169  3.8652e-07
    14.7950  4.5427e-07
    14.8735  4.9819e-07
    14.9525  4.7572e-07
    15.0318  4.5427e-07
    15.1116  3.9554e-07
    15.1918  3.5245e-07
    15.2724  3.1405e-07
    15.3535  2.9304e-07
    15.4350  2.8636e-07
    15.3535  4.1422e-07
    15.4350  3.9554e-07
    15.5169  1.4332e-07
    15.5992  6.5408e-08
    15.6820  3.6739e-08
    15.7653  1.8388e-08
    15.8489  1.2712e-08
    15.9330  1.1591e-08
    16.0176  1.4266e-08
    16.1026  1.5289e-08
    16.1881  1.4266e-08
    16.2740  2.1021e-09
    16.3604  1.5937e-09
    16.4472  1.2653e-09
    16.5345  1.3251e-09
    16.6222  2.3591e-09
    16.7105  2.9035e-09
    16.7992  1.6690e-09
    16.8883  1.5573e-09
    16.9779  1.4201e-09
    17.0681  2.0541e-09
    17.1586  2.0073e-09
    17.2497  2.0073e-09
    17.3413  2.0541e-09
    17.4333  2.2013e-09
    17.5258  2.3591e-09
    17.6188  2.3591e-09
    17.7123  2.5282e-09
    17.8063  1.9167e-09
    17.9008  7.4429e-10
    17.9959  5.3884e-10
    18.0914  5.6429e-10
    18.1874  7.9763e-10
    18.2839  2.0541e-09
    18.3809  2.5282e-09
    18.4785  2.4142e-09
    18.5766  1.4201e-09
    18.6752  1.4201e-09
    18.7743  9.8171e-10
    18.8739  4.5848e-10
    18.9741  3.6402e-10
    19.0748  2.2423e-10
    19.1760  3.8121e-10
    19.2778  2.8242e-10
    19.3801  2.8242e-10
    19.4830  2.6354e-10
    19.5864  2.8902e-10
    19.6903  2.1412e-10
    19.7948  2.7598e-10
    19.8999  2.2423e-10
    20.0055  2.2423e-10
    20.1117  4.5848e-10
    20.2184  6.4807e-10
    20.3257  5.7746e-10
    20.4336  9.5932e-10
    20.5420  1.5937e-09
    20.6511  3.5736e-09
    20.7607  2.4253e-08
    20.8709  3.5082e-08
    20.9816  3.5901e-08
    21.0930  3.8474e-08
    21.2049  3.9372e-08
    21.3175  4.3179e-08
    21.4306  4.3179e-08
    21.5443  1.7968e-08
    21.6587  2.5991e-08
    21.7736  2.6598e-08
    21.8892  4.4187e-08
    22.0054  1.4332e-07
    22.1222  1.5359e-07
    22.2396  1.0866e-07
    22.3576  8.0503e-08
    22.4763  6.8497e-08
    22.5956  4.6273e-08
    22.7155  4.1232e-08
    22.8360  1.3623e-08
    22.9572  8.9931e-09
    23.0791  5.1692e-09
    23.2016  8.2003e-09
    23.3247  1.6011e-08
    23.4485  2.1118e-08
    23.5729  1.4940e-08
    23.6981  6.6627e-09
    23.8238  3.8297e-09
    23.9503  1.8730e-09
    24.0774  1.8303e-09
    24.2052  3.1842e-09
    24.3336  3.5736e-09
    24.4628  1.9256e-08
    24.5926  2.9908e-08
    24.7231  6.3916e-08
    24.8543  8.2382e-08
    24.9863  8.4305e-08
    25.1189  3.4282e-08
    25.2522  3.0547e-08
    25.3862  2.5399e-08
    25.5209  2.9170e-08
    25.6564  4.4187e-08
    25.7925  2.8504e-08
    25.9294  3.3500e-08
    26.0671  3.3500e-08
    26.2054  6.2458e-08
    26.3445  2.4253e-08
    26.4843  1.9706e-08
    26.6249  2.4819e-08
    26.7662  3.0547e-08
    26.9082  1.1120e-07
    27.0510  2.4365e-07
    27.1946  3.4441e-07
    27.3389  4.6487e-07
    27.4840  6.2747e-07
    27.6299  6.5711e-07
    27.7765  5.5911e-07
    27.9240  4.3379e-07
    28.0722  3.2138e-07
    28.2212  2.1216e-07
    28.3709  1.6844e-07
    28.5215  1.3374e-07
    28.6729  1.3374e-07
    28.8251  1.9797e-07
    28.9780  2.7983e-07
    29.1318  3.5245e-07
    29.2864  5.4636e-07
    29.4419  4.7572e-07
    29.5981  4.0478e-07
    29.7552  2.7345e-07
    29.9131  2.1711e-07
    30.0719  1.9797e-07
    30.2315  1.6844e-07
    30.3920  1.6460e-07
    30.5533  1.3686e-07
    30.7154  1.2479e-07
    30.8784  1.0376e-07
    31.0423  9.2455e-08
    31.2071  8.8286e-08
    31.3727  9.2455e-08
    31.5392  9.4613e-08
    31.7066  1.0376e-07
    31.8749  1.2195e-07
    32.0440  1.3069e-07
    32.2141  1.4667e-07
    32.3851  1.4667e-07
    32.5569  1.5009e-07
    32.7297  1.4667e-07
    32.9034  1.6460e-07
    33.0781  1.6844e-07
    33.2536  1.6460e-07
    33.4301  1.3686e-07
    33.6075  1.2771e-07
    33.7859  1.3069e-07
    33.9652  1.1379e-07
    34.1455  1.0866e-07
    34.3267  9.2455e-08
    34.5089  5.1931e-08
    34.6920  4.6273e-08
    34.8762  3.5901e-08
    35.0613  3.2736e-08
    35.2473  3.3500e-08
    35.4344  3.0547e-08
    35.6225  3.6739e-08
    35.8115  5.5653e-08
    36.0016  9.4613e-08
    36.1927  1.6085e-07
    36.3848  2.4365e-07
    36.5779  2.7345e-07
    36.7720  2.5516e-07
    36.9672  2.4365e-07
    37.1634  1.9345e-07
    37.3606  1.9345e-07
    37.5589  2.1216e-07
    37.7582  2.2736e-07
    37.9586  2.3267e-07
    38.1601  2.2217e-07
    38.3626  1.6844e-07
    38.5662  1.2195e-07
    38.7709  1.0376e-07
    38.9767  8.2382e-08
    39.1835  4.6273e-08
    39.3915  2.8504e-08
    39.6005  2.3700e-08
    39.8107  2.1611e-08
    40.0220  2.8504e-08
    40.2344  3.8474e-08
    40.4480  4.3179e-08
    40.6626  2.2115e-08
    40.8784  2.2115e-08
    41.0954  1.3009e-08
    42.1976  5.8282e-08
    42.4215  5.9642e-08
    42.6467  7.5119e-08
    42.8730  9.6822e-08
    43.1005  1.2771e-07
    43.3293  2.3267e-07
    43.5593  3.3655e-07
    43.7904  4.5427e-07
    44.0229  7.0420e-07
    44.2565  1.0667e-06
    44.4914  1.4070e-06
    44.7275  1.8558e-06
    44.9649  2.5049e-06
    45.2035  3.5408e-06
    45.4434  4.5637e-06
    45.6846  6.6014e-06
    45.9271  1.0717e-05
    46.1708  1.5864e-05
    46.4159  2.1912e-05
    46.6622  3.6402e-05
    46.9099  5.0281e-05
    47.1589  6.9452e-05
    47.4091  1.1275e-04
    47.6608  1.6309e-04
    47.9137  2.3053e-04
    48.1680  3.6570e-04
    48.4236  5.0513e-04
    48.6806  7.1402e-04
    48.9390  9.2030e-04
    49.1987  1.1862e-03
    49.4599  1.3941e-03
    49.7224  1.6011e-03
    49.9863  1.8388e-03
    50.2515  2.0636e-03
    50.5182  2.3160e-03
    50.7864  2.7219e-03
    51.0559  3.1260e-03
    51.3269  3.7597e-03
    51.5993  4.5218e-03
    51.8731  5.4384e-03
    52.1484  6.5408e-03
    52.4252  8.0503e-03
    52.7035  9.9081e-03
    52.9832  1.1917e-02
    53.2644  1.4667e-02
    53.5471  1.7237e-02
    53.8313  1.9797e-02
    54.1170  2.4934e-02
    54.4042  2.8636e-02
    54.6929  3.3655e-02
    54.9832  4.0478e-02
    55.2750  4.8683e-02
    55.5684  5.4636e-02
    55.8633  6.5711e-02
    56.1598  7.2064e-02
    56.4578  8.2763e-02
    56.7575  9.2883e-02
    57.0587  1.0424e-01
    57.3615  1.1171e-01
    57.6660  1.2251e-01
    57.9720  1.3436e-01
    58.2797  1.4398e-01
    58.5890  1.5791e-01
    58.9000  1.6536e-01
    59.2126  1.7721e-01
    59.5268  1.8991e-01
    59.8427  2.0352e-01
    60.1603  2.1811e-01
    60.4796  2.2841e-01
    60.8006  2.4478e-01
    61.1233  2.5634e-01
    61.4477  2.6845e-01
    61.7738  2.8769e-01
    62.1017  2.9440e-01
    62.4313  3.0830e-01
    62.7626  3.2286e-01
    63.0957  3.3040e-01
    63.4306  3.3811e-01
    63.7673  3.4600e-01
    64.1057  3.4600e-01
    64.4459  3.6234e-01
    64.7880  3.6234e-01
    65.1318  3.6234e-01
    65.4775  3.7080e-01
    65.8250  3.7080e-01
    66.1743  3.7945e-01
    66.5256  3.7945e-01
    66.8786  3.7945e-01
    67.2336  3.7945e-01
    67.5904  3.7945e-01
    67.9491  3.7945e-01
    68.3098  3.9737e-01
    68.6723  3.9737e-01
    69.0368  3.9737e-01
    69.4032  3.9737e-01
    69.7715  4.0665e-01
    70.1418  4.1614e-01
    70.5141  4.1614e-01
    70.8883  4.1614e-01
    71.2646  4.2585e-01
    71.6428  4.2585e-01
    72.0230  4.2585e-01
    72.4053  4.1614e-01
    72.7895  4.1614e-01
    73.1759  4.1614e-01
    73.5642  4.1614e-01
    73.9547  3.9737e-01
    74.3472  3.8831e-01
    74.7417  3.7945e-01
    75.1384  3.7080e-01
    75.5372  3.5408e-01
    75.9381  3.3811e-01
    76.3411  3.2286e-01
    76.7463  3.0830e-01
    77.1536  2.8769e-01
    77.5631  2.7471e-01
    77.9748  2.5634e-01
    78.3886  2.4478e-01
    78.8046  2.2841e-01
    79.2229  2.1314e-01
    79.6433  2.0352e-01
    80.0660  1.8558e-01
    80.4910  1.7317e-01
    80.9182  1.6159e-01
    81.3476  1.5078e-01
    81.7794  1.3749e-01
    82.2134  1.2830e-01
    82.6497  1.1972e-01
    83.0884  1.0916e-01
    83.5293  9.9540e-02
    83.9727  9.2883e-02
    84.4183  8.4695e-02
    84.8664  7.7228e-02
    85.3168  7.0420e-02
    85.7696  6.4212e-02
    86.2248  5.9918e-02
    86.6824  5.4636e-02
    87.1425  5.0982e-02
    87.6050  4.5427e-02
    88.0699  4.3379e-02
    88.5373  3.9554e-02
    89.0072  3.6909e-02
    89.4796  3.4441e-02
    89.9545  3.2138e-02
    90.4319  2.9304e-02
    90.9119  2.6721e-02
    91.3944  2.4934e-02
    91.8795  2.3267e-02
    92.3671  2.1216e-02
    92.8573  1.9797e-02
    93.3501  1.8473e-02
    93.8456  1.6844e-02
    94.3436  1.5359e-02
    94.8444  1.4332e-02
    95.3477  1.3069e-02
    95.8538  1.2195e-02
    96.3625  1.1120e-02
    96.8739  1.0139e-02
    97.3881  9.4613e-03
    97.9049  8.6272e-03
    98.4246  8.0503e-03
    98.9469  7.3406e-03
    99.4721  6.8497e-03
   100.0000  6.3916e-03
   100.5307  5.8282e-03
   101.0643  5.3144e-03
   101.6007  4.8459e-03
   102.1399  4.4187e-03
   102.6820  3.9372e-03
   103.2270  3.5901e-03
   103.7748  3.1260e-03
   104.3256  2.7854e-03
   104.8793  2.4253e-03
   105.4359  2.1118e-03
   105.9955  1.8817e-03
   106.5580  1.6011e-03
   107.1236  1.3623e-03
   107.6921  1.1591e-03
   108.2637  9.6376e-04
   108.8383  7.8305e-04
   109.4159  6.5107e-04
   109.9966  5.1692e-04
   110.5804  3.9191e-04
   111.1673  2.9035e-04
   111.7573  2.0073e-04
   112.3504  1.3877e-04
   112.9467  8.1625e-05
   113.5462  4.3781e-05
   114.1488  3.1696e-05
   114.7546  3.5572e-05
   115.3636  5.0281e-05
   115.9759  9.5932e-05
   116.5914  1.7478e-04
   117.2102  2.2527e-04
   117.8323  2.6476e-04
   118.4577  2.7094e-04
   119.0864  2.6476e-04
   119.7184  2.7094e-04
   120.3538  2.8373e-04
   120.9925  2.8373e-04
   121.6347  3.0406e-04
   122.2803  3.1116e-04
   122.9292  3.0406e-04
   123.5817  2.9035e-04
   124.2375  2.7726e-04
   124.8969  2.5872e-04
   125.5598  2.3053e-04
   126.2262  1.9615e-04
   126.8961  1.5937e-04
   127.5696  1.2365e-04
   128.2466  8.7475e-05
   128.9273  6.0473e-05
   129.6115  4.4803e-05
   130.2994  3.2436e-05
   130.9910  2.5753e-05
   131.6862  2.0447e-05
   132.3851  1.1753e-05
   133.0877  5.1218e-06
   133.7940  2.5049e-06
   134.5041  1.1972e-06
   135.2180  4.3379e-07
   135.9356  3.1405e-07
   136.6571  2.7983e-07
   137.3824  2.6112e-07
   138.1115  2.6721e-07
   138.8445  2.6721e-07
   139.5814  1.8473e-07
   140.3222  1.6384e-08
   141.0670  5.1692e-09
   141.8156  1.3877e-09
   142.5683  1.2308e-10
