     3.0610  1.8304e-10
     3.0992  1.8304e-10
     3.1379  1.6050e-10
     3.1770  1.2669e-10
     4.0207  9.4879e-11
     4.1217  9.0020e-11
     4.1731  9.2417e-11
     4.2251  1.0000e-10
     4.2778  1.3353e-10
     4.3312  1.3006e-10
     4.3852  1.3353e-10
     4.4399  1.3353e-10
     4.4953  1.3708e-10
     4.5514  1.3353e-10
     4.6081  1.2669e-10
     4.7238  1.3006e-10
     4.7827  1.2669e-10
     4.8424  1.3006e-10
     4.9028  1.5634e-10
     4.9640  1.9806e-10
     5.0259  2.1431e-10
     5.0886  2.3190e-10
     5.1520  1.0651e-09
     5.2163  8.4073e-10
     5.2814  8.4073e-10
     5.3472  6.1330e-10
     5.4139  5.8189e-10
     5.4815  5.8189e-10
     5.5498  6.4640e-10
     5.6191  4.9699e-10
     5.6891  3.0965e-10
     5.7601  2.7151e-10
     5.8320  1.6050e-10
     5.9047  1.0540e-10
     5.9784  1.0266e-10
     6.0529  1.0266e-10
     6.1284  1.4833e-10
     6.2049  1.6478e-10
     6.2823  1.6478e-10
     6.3606  1.6478e-10
     6.4400  1.4073e-10
     6.5203  1.2020e-10
     6.6016  1.0266e-10
     6.6840  1.0383e-10
     9.3409  1.1109e-10
     9.4574  1.1109e-10
     9.5754  1.1109e-10
     9.6948  9.7406e-11
    10.8391  1.1109e-10
    10.9743  1.1109e-10
    11.1112  2.7151e-10
    11.2498  2.7151e-10
    11.3901  2.7151e-10
    11.5322  2.7151e-10
    11.6760  1.6478e-10
    11.8217  1.6916e-10
    13.8888  7.3719e-10
    14.0620  7.3719e-10
    14.2374  7.3719e-10
    14.4150  7.3719e-10
    14.5948  2.4441e-10
    14.7769  1.0266e-10
    14.9612  1.0430e-10
    15.9178  2.2588e-10
    16.1164  2.2588e-10
    16.3174  2.5761e-10
    16.5209  3.3505e-10
    16.7270  3.0161e-10
    16.9357  2.6447e-10
    17.1469  1.8792e-10
    17.3608  1.3545e-09
    17.5773  1.4516e-09
    17.7966  1.3318e-09
    18.0186  4.5450e-09
    18.2433  4.1783e-09
    18.4709  4.1783e-09
    18.7013  2.5253e-09
    18.9345  1.5440e-09
    19.1707  1.8693e-09
    19.4098  1.5882e-09
    19.6519  1.3494e-09
    19.8971  2.7407e-10
    20.1452  1.9720e-10
    20.3965  1.6916e-10
    20.6509  1.5771e-10
    20.9085  1.5497e-10
    21.1693  2.1620e-10
    21.4334  3.9108e-10
    21.7007  9.3122e-10
    21.9714  1.0505e-09
    22.2454  5.2515e-10
    22.5229  2.7016e-10
    22.8038  3.3874e-10
    23.0883  5.4946e-10
    23.3763  8.2557e-10
    23.6679  6.9944e-10
    26.1353  1.7682e-10
    26.4613  2.2168e-10
    26.7914  2.6102e-10
    27.1255  3.2722e-10
    27.4639  3.3726e-10
    27.8064  2.0657e-10
    28.1533  4.8410e-10
    28.5044  9.0971e-10
    28.8600  9.8588e-10
    29.2200  7.1807e-10
    29.5844  6.6999e-10
    29.9534  5.2727e-10
    30.3271  6.2963e-10
    30.7053  4.7778e-10
    31.4761  1.3801e-09
    31.8687  1.4954e-09
    32.2662  1.8991e-09
    32.6687  2.4059e-09
    33.0762  1.9841e-09
    33.4888  2.1096e-09
    33.9065  3.9644e-09
    34.3294  2.6033e-09
    34.7576  2.4441e-09
    35.1911  3.6064e-09
    35.6301  3.1229e-09
    36.0745  2.8803e-09
    36.5245  3.0126e-09
    36.9801  5.7884e-09
    37.4413  7.7862e-09
    37.9083  9.8954e-09
    38.3812  1.4627e-08
    38.8599  2.0051e-08
    39.3446  2.2767e-08
    39.8354  2.3683e-08
    40.3323  1.7736e-08
    40.8354  1.5552e-08
    41.3447  1.5552e-08
    41.8604  3.2465e-08
    42.3825  1.3637e-08
    42.9112  1.5057e-08
    43.4464  1.2290e-08
    43.9884  9.8517e-09
    44.5370  5.7167e-09
    45.0926  7.4498e-09
    45.6550  6.7063e-09
    46.2245  1.0106e-09
    46.8011  8.6312e-10
    47.3848  8.8611e-10
    47.9759  6.3796e-10
    48.5743  6.2633e-10
    49.1802  5.6679e-10
    49.7936  5.6679e-10
    50.4147  5.8189e-10
    51.0435  5.9739e-10
    51.6802  5.8189e-10
    52.3248  5.8189e-10
    52.9775  5.8189e-10
    53.6383  5.9739e-10
    54.3074  1.2471e-09
    54.9848  4.4462e-09
    55.6706  1.5389e-09
    56.3650  1.5799e-09
    57.0680  1.5389e-09
    57.7799  1.5389e-09
    58.5006  1.5389e-09
    59.2303  7.2348e-10
    59.9691  7.9907e-10
    60.7171  1.0857e-09
    61.4744  1.1300e-09
    62.2412  1.0106e-09
    63.0176  1.5188e-09
    63.8036  1.5389e-09
    64.5994  2.3517e-09
    65.4052  3.3859e-09
    66.2210  4.2810e-09
    67.0470  5.1902e-09
    67.8833  5.7278e-09
    68.7301  7.4498e-09
    69.5873  6.3629e-09
    70.4553  5.2935e-09
    71.3341  6.1437e-09
    72.2239  6.8849e-09
    73.1248  6.1978e-09
    74.0369  8.0188e-09
    74.9604  8.5210e-09
    75.8954  1.7635e-08
    76.8420  2.8903e-08
    77.8005  3.4503e-08
    78.7710  5.3696e-08
    79.7535  7.8460e-08
    80.7483  9.1691e-08
    81.7555  1.3204e-07
    82.7752  1.7653e-07
    83.8077  2.8290e-07
    84.8531  3.8091e-07
    85.9115  4.9961e-07
    86.9831  6.2118e-07
    88.0680  7.7088e-07
    89.1665  8.7531e-07
    90.2787  1.5202e-06
    91.4048  1.8113e-06
    92.5449  1.9872e-06
    93.6993  2.5211e-06
    94.8680  4.9461e-06
    96.0513  6.9212e-06
    97.2494  1.1817e-05
    98.4624  1.3708e-05
    99.6906  1.6586e-05
   100.9340  1.9806e-05
   102.1930  3.7220e-05
   103.4677  1.3144e-04
   104.7583  2.7438e-04
   106.0650  7.1022e-04
   107.3880  9.1131e-04
   108.7274  1.3604e-03
   110.0836  1.6220e-03
   111.4567  2.0930e-03
   112.8470  2.9742e-03
   114.2545  3.7900e-03
   115.6797  5.4919e-03
   117.1226  8.0929e-03
   118.5835  1.1429e-02
   120.0626  1.4695e-02
   121.5602  1.8829e-02
   123.0765  2.6033e-02
   124.6116  3.4807e-02
   126.1659  4.4844e-02
   127.7396  6.2808e-02
   129.3330  8.8256e-02
   130.9462  1.1999e-01
   132.5795  1.5931e-01
   134.2332  2.2776e-01
   135.9076  3.0695e-01
   137.6028  3.7978e-01
   139.3191  4.7154e-01
   141.0569  5.4631e-01
   142.8163  5.9634e-01
   144.5977  6.5668e-01
   146.4014  7.2948e-01
   148.2275  7.2948e-01
   150.0763  5.6087e-01
   151.9483  5.9114e-01
   153.8436  6.2305e-01
   157.7054  6.3964e-01
   159.6725  6.3964e-01
   161.6642  6.9212e-01
   163.6806  7.2948e-01
   165.7223  7.6886e-01
   167.7894  7.6886e-01
   169.8823  5.7580e-01
   172.0013  4.7903e-01
   174.1467  4.7221e-01
   176.3189  3.8266e-01
   178.5181  2.7583e-01
   180.7449  2.1772e-01
   182.9993  1.7185e-01
   185.2819  1.3500e-01
   187.5930  1.0849e-01
   189.9329  9.6895e-02
   192.3020  7.9663e-02
   194.7007  6.6907e-02
   197.1292  6.0370e-02
   199.5881  5.2658e-02
   202.0776  4.7760e-02
   204.5982  4.0723e-02
   207.1502  3.6928e-02
   209.7340  3.3859e-02
   212.3501  2.9729e-02
   214.9988  2.7655e-02
   217.6806  2.3933e-02
   220.3958  2.1319e-02
   223.1448  1.9688e-02
   225.9282  1.7459e-02
   228.7462  1.6277e-02
   231.5995  1.5579e-02
   234.4883  1.4448e-02
   237.4131  1.3144e-02
   240.3744  1.1616e-02
   243.3727  1.1465e-02
   246.4084  1.0320e-02
   249.4819  9.5021e-03
   252.5938  8.5860e-03
   255.7444  8.0048e-03
   258.9344  6.3820e-03
   262.1642  6.0653e-03
   265.4342  4.8921e-03
   268.7451  4.3350e-03
   272.0972  3.6610e-03
   275.4912  3.0003e-03
   278.9274  2.5458e-03
   282.4066  2.1887e-03
   285.9291  2.0227e-03
   289.4956  1.7050e-03
   293.1066  1.5758e-03
   296.7626  1.2168e-03
   300.4642  1.1279e-03
   304.2120  1.0213e-03
   308.0065  9.6895e-04
   311.8484  9.0020e-04
   315.7381  8.2758e-04
   319.6764  8.3852e-04
   323.6639  7.4498e-04
   327.7010  7.8519e-04
   331.7885  8.2758e-04
   335.9270  3.6638e-04
   340.1172  3.6638e-04
   344.3595  3.5687e-04
   380.2601  1.2803e-04
   385.0032  1.2803e-04
   389.8055  1.3144e-04
   394.6676  1.3144e-04
   399.5904  4.5212e-04
   404.5746  4.6416e-04
   409.6210  4.6416e-04
   414.7303  9.4381e-04
   419.9034  9.4381e-04
   425.1410  9.4381e-04
   430.4439  9.1933e-04
   435.8130  2.8467e-03
   441.2490  2.8467e-03
   446.7528  2.8467e-03
   452.3253  6.4301e-03
   457.9673  6.4301e-03
   463.6796  6.4301e-03
   469.4633  9.0494e-03
   475.3190  9.0494e-03
   481.2478  9.0494e-03
   487.2506  9.0494e-03
   493.3282  1.0141e-02
   499.4816  1.0595e-02
   505.7118  1.0053e-02
   512.0197  1.0053e-02
   518.4063  9.7919e-03
